"product_id","order_id","product_name","aisle","department","product_price"
9839,101471,"Organic Broccoli","fresh vegetables","produce",46000
9839,26733,"Organic Broccoli","fresh vegetables","produce",46000
9839,78549,"Organic Broccoli","fresh vegetables","produce",46000
9839,22150,"Organic Broccoli","fresh vegetables","produce",46000
9839,48036,"Organic Broccoli","fresh vegetables","produce",46000
9839,11114,"Organic Broccoli","fresh vegetables","produce",46000
9839,8595,"Organic Broccoli","fresh vegetables","produce",46000
9839,113659,"Organic Broccoli","fresh vegetables","produce",46000
9839,19345,"Organic Broccoli","fresh vegetables","produce",46000
9839,73914,"Organic Broccoli","fresh vegetables","produce",46000
9839,94385,"Organic Broccoli","fresh vegetables","produce",46000
9839,41056,"Organic Broccoli","fresh vegetables","produce",46000
9839,24994,"Organic Broccoli","fresh vegetables","produce",46000
9839,10101,"Organic Broccoli","fresh vegetables","produce",46000
9839,96028,"Organic Broccoli","fresh vegetables","produce",46000
9839,90714,"Organic Broccoli","fresh vegetables","produce",46000
9839,31394,"Organic Broccoli","fresh vegetables","produce",46000
9839,107005,"Organic Broccoli","fresh vegetables","produce",46000
9839,36665,"Organic Broccoli","fresh vegetables","produce",46000
9839,112413,"Organic Broccoli","fresh vegetables","produce",46000
9848,91944,"Balsamic Reduction Traditional Balsamic","condiments","pantry",54000
9849,22510,"Ancient Grain Pasta Gluten-Free Fusilli","dry pasta","dry goods pasta",17000
9852,38245,"Bakery Classics 100% Whole Wheat Hamburger Buns","buns rolls","bakery",66000
9852,63068,"Bakery Classics 100% Whole Wheat Hamburger Buns","buns rolls","bakery",66000
9853,96558,"Dill","fresh herbs","produce",65000
9864,25830,"Madras Lentils Indian Cuisine","indian foods","international",78000
9864,35644,"Madras Lentils Indian Cuisine","indian foods","international",78000
9864,102617,"Madras Lentils Indian Cuisine","indian foods","international",78000
9869,36665,"Hearty Crispbread","crackers","snacks",3000
9870,23764,"Stuffed Soft Pretzel Made in Nut Free Bakery Source of Whole Grains Grilled Cheese","frozen appetizers sides","frozen",68000
9871,41125,"Beef Loin New York Strip Steak","meat counter","meat seafood",7000
9871,19758,"Beef Loin New York Strip Steak","meat counter","meat seafood",7000
9871,104756,"Beef Loin New York Strip Steak","meat counter","meat seafood",7000
9878,24734,"8 Piece Fried Chicken","prepared meals","deli",77000
9881,118947,"Vegan Aged White Cheddar Flavor Puffs","chips pretzels","snacks",61000
9881,65579,"Vegan Aged White Cheddar Flavor Puffs","chips pretzels","snacks",61000
9881,57155,"Vegan Aged White Cheddar Flavor Puffs","chips pretzels","snacks",61000
9884,5796,"Mini Chocolate Chip Muffins","cookies cakes","snacks",17000
9885,46340,"Organic Crushed Tomatoes","canned jarred vegetables","canned goods",25000
9886,59132,"Organic Lightly Sweetened Iced Green Tea with Coconut Water","tea","beverages",28000
9894,100408,"Panko Crispy Bread Crumbs","marinades meat preparation","pantry",56000
9896,52077,"Uncured Applewood Smoked Bacon","hot dogs bacon sausage","meat seafood",69000
9896,98,"Uncured Applewood Smoked Bacon","hot dogs bacon sausage","meat seafood",69000
9896,45138,"Uncured Applewood Smoked Bacon","hot dogs bacon sausage","meat seafood",69000
9901,24996,"Original Strawberry Banana Yogurt","yogurt","dairy eggs",11000
9901,83365,"Original Strawberry Banana Yogurt","yogurt","dairy eggs",11000
9901,91142,"Original Strawberry Banana Yogurt","yogurt","dairy eggs",11000
9906,121005,"Cauliflower Orange","fresh vegetables","produce",68000
9909,122316,"Big Whole Grain Wheat Thins","crackers","snacks",42000
9913,104928,"Garden Vegetable Salad Roll","prepared meals","deli",33000
9913,4494,"Garden Vegetable Salad Roll","prepared meals","deli",33000
9913,50579,"Garden Vegetable Salad Roll","prepared meals","deli",33000
9922,35673,"No Sugar Added Vanilla Slim A Bear Bars","ice cream ice","frozen",71000
9930,106721,"Silkening Beauty Bar","body lotions soap","personal care",56000
9932,53070,"Natural Creamy Peanut Butter","spreads","pantry",75000
9932,91142,"Natural Creamy Peanut Butter","spreads","pantry",75000
9932,3378,"Natural Creamy Peanut Butter","spreads","pantry",75000
9932,52710,"Natural Creamy Peanut Butter","spreads","pantry",75000
9934,67629,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9934,12887,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9934,105098,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9934,99367,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9934,64329,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9934,99890,"Organic Australian Style Vanilla Lowfat Yogurt","yogurt","dairy eggs",56000
9952,23077,"Organic Maitake Mushrooms","fresh vegetables","produce",73000
9953,64860,"Salt & Vinegar Chips","chips pretzels","snacks",27000
9955,59531,"Unsweetened Organic Coconut Milk","soy lactosefree","dairy eggs",17000
9955,38375,"Unsweetened Organic Coconut Milk","soy lactosefree","dairy eggs",17000
9955,33079,"Unsweetened Organic Coconut Milk","soy lactosefree","dairy eggs",17000
9955,69367,"Unsweetened Organic Coconut Milk","soy lactosefree","dairy eggs",17000
9955,46662,"Unsweetened Organic Coconut Milk","soy lactosefree","dairy eggs",17000
9956,46409,"Body Deodorant Spray","deodorants","personal care",43000
9963,109446,"Ultra Thin Pepper Jack Cheese Slices","packaged cheese","dairy eggs",78000
9964,4494,"Superfood Dark Chocolate and Peanut Butter Seedbar","energy granola bars","snacks",37000
9967,28857,"Sparkling Water Beverage Lemon","water seltzer sparkling water","beverages",17000
9967,106042,"Sparkling Water Beverage Lemon","water seltzer sparkling water","beverages",17000
9968,122957,"Organic White Bean & Kale Soup, 25% Less Sodium","soup broth bouillon","canned goods",18000
9969,95930,"Raspberry Greek Yogurt","yogurt","dairy eggs",72000
9973,57324,"Applesauce On The Go Apple Strawberry Pouches","canned fruit applesauce","canned goods",79000
9973,3056,"Applesauce On The Go Apple Strawberry Pouches","canned fruit applesauce","canned goods",79000
9976,111159,"100% Natural Stewed Tomatoes","canned jarred vegetables","canned goods",57000
9979,84520,"Olive Oil","oils vinegars","pantry",46000
9989,48208,"Natural Skin Essentials Facial Cleansing Towelettes - 30 CT","soap","personal care",43000
9996,81185,"Less Sodium Soy Sauce","asian foods","international",24000
9996,108932,"Less Sodium Soy Sauce","asian foods","international",24000
9996,26580,"Less Sodium Soy Sauce","asian foods","international",24000
9996,62341,"Less Sodium Soy Sauce","asian foods","international",24000
9996,91519,"Less Sodium Soy Sauce","asian foods","international",24000
9996,3473,"Less Sodium Soy Sauce","asian foods","international",24000
10001,88410,"Green with Mint Cold Brewed Iced Tea Bags","tea","beverages",71000
10006,86834,"Low Sodium Refried Black Beans","canned meals beans","canned goods",28000
10006,75655,"Low Sodium Refried Black Beans","canned meals beans","canned goods",28000
10006,74874,"Low Sodium Refried Black Beans","canned meals beans","canned goods",28000
10017,13997,"Tilapia Filet","seafood counter","meat seafood",5000
10017,88268,"Tilapia Filet","seafood counter","meat seafood",5000
10017,106384,"Tilapia Filet","seafood counter","meat seafood",5000
10017,47703,"Tilapia Filet","seafood counter","meat seafood",5000
10017,49029,"Tilapia Filet","seafood counter","meat seafood",5000
10017,121256,"Tilapia Filet","seafood counter","meat seafood",5000
10017,74962,"Tilapia Filet","seafood counter","meat seafood",5000
10017,51534,"Tilapia Filet","seafood counter","meat seafood",5000
10017,67057,"Tilapia Filet","seafood counter","meat seafood",5000
10017,33331,"Tilapia Filet","seafood counter","meat seafood",5000
10017,82633,"Tilapia Filet","seafood counter","meat seafood",5000
10017,74328,"Tilapia Filet","seafood counter","meat seafood",5000
10017,95738,"Tilapia Filet","seafood counter","meat seafood",5000
10017,33983,"Tilapia Filet","seafood counter","meat seafood",5000
10017,101993,"Tilapia Filet","seafood counter","meat seafood",5000
10017,33791,"Tilapia Filet","seafood counter","meat seafood",5000
10017,61218,"Tilapia Filet","seafood counter","meat seafood",5000
10017,8400,"Tilapia Filet","seafood counter","meat seafood",5000
10017,72772,"Tilapia Filet","seafood counter","meat seafood",5000
10017,58003,"Tilapia Filet","seafood counter","meat seafood",5000
10017,48910,"Tilapia Filet","seafood counter","meat seafood",5000
10017,102792,"Tilapia Filet","seafood counter","meat seafood",5000
10017,56150,"Tilapia Filet","seafood counter","meat seafood",5000
10017,45075,"Tilapia Filet","seafood counter","meat seafood",5000
10022,61652,"Sweet & Sour Chicken","frozen meals","frozen",20000
10025,89631,"Freeze Dried Strawberry Slices","frozen produce","frozen",35000
10025,56651,"Freeze Dried Strawberry Slices","frozen produce","frozen",35000
10026,66813,"Frozen Swiss And Bacon Petite Quiche Lorraine","frozen breakfast","frozen",11000
10032,121962,"Cola Soft Drink","soft drinks","beverages",65000
10032,95891,"Cola Soft Drink","soft drinks","beverages",65000
10032,67541,"Cola Soft Drink","soft drinks","beverages",65000
10032,120414,"Cola Soft Drink","soft drinks","beverages",65000
10032,87863,"Cola Soft Drink","soft drinks","beverages",65000
10032,116525,"Cola Soft Drink","soft drinks","beverages",65000
10032,76249,"Cola Soft Drink","soft drinks","beverages",65000
10032,17973,"Cola Soft Drink","soft drinks","beverages",65000
10032,120080,"Cola Soft Drink","soft drinks","beverages",65000
10032,10905,"Cola Soft Drink","soft drinks","beverages",65000
10032,27128,"Cola Soft Drink","soft drinks","beverages",65000
10036,115669,"Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack","baby food formula","babies",28000
10036,57325,"Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack","baby food formula","babies",28000
10049,49795,"Deli Sliced Sharp Cheddar Cheese","packaged cheese","dairy eggs",64000
10049,50064,"Deli Sliced Sharp Cheddar Cheese","packaged cheese","dairy eggs",64000
10049,30449,"Deli Sliced Sharp Cheddar Cheese","packaged cheese","dairy eggs",64000
10049,107729,"Deli Sliced Sharp Cheddar Cheese","packaged cheese","dairy eggs",64000
10054,76249,"Kellogg's Nutri-Grain Apple Cinnamon Cereal","breakfast bars pastries","breakfast",65000
10054,3056,"Kellogg's Nutri-Grain Apple Cinnamon Cereal","breakfast bars pastries","breakfast",65000
10060,81504,"Original BBQ Sauce","condiments","pantry",14000
10070,97185,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,121618,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,5460,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,38611,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,81185,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,13988,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,81364,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,82198,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,37889,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,14172,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,24465,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,35986,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,67237,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,21005,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,96919,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10070,47207,"Organic 1% Low Fat Milk","milk","dairy eggs",61000
10072,57709,"Hand Sanitizer, Advanced, Refreshing Gel","other","other",8000
10077,66050,"with Olive Oil Mayonnaise Dressing","condiments","pantry",26000
10078,47033,"Soft Baked Oats and Chocolate Breakfast Biscuits (Cookies)","breakfast bars pastries","breakfast",82000
10080,22021,"Double Roasted Tomato Medium Salsa","preserved dips spreads","pantry",22000
10080,20137,"Double Roasted Tomato Medium Salsa","preserved dips spreads","pantry",22000
10082,111036,"Multigrain Cereal","cereal","breakfast",78000
10087,122294,"Simply 100 Black Cherry Blended  Non-Fat Greek Yogurt","yogurt","dairy eggs",76000
10089,82495,"Dolmas","prepared meals","deli",39000
10089,1032,"Dolmas","prepared meals","deli",39000
10089,15367,"Dolmas","prepared meals","deli",39000
10096,23566,"Corn Meal Pizza Crust","frozen breads doughs","frozen",9000
10102,42175,"Carrot and Celery Sticks","packaged vegetables fruits","produce",56000
10106,6552,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10106,10285,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10106,52133,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10106,14654,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10106,88410,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10106,37284,"Honey & Maple Turkey Breast","lunch meat","deli",74000
10107,4309,"Light Corn Syrup with Real Vanilla","honeys syrups nectars","pantry",59000
10108,31992,"Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup","fresh fruits","produce",13000
10108,21270,"Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup","fresh fruits","produce",13000
10108,106985,"Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup","fresh fruits","produce",13000
10108,111405,"Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup","fresh fruits","produce",13000
10111,44208,"Organic Smooth Move Herb Tea Bags","tea","beverages",36000
10111,72982,"Organic Smooth Move Herb Tea Bags","tea","beverages",36000
10111,31950,"Organic Smooth Move Herb Tea Bags","tea","beverages",36000
10112,20632,"Baby Mum-Mum Organic Rice Rusks Original","baby food formula","babies",10000
10112,53046,"Baby Mum-Mum Organic Rice Rusks Original","baby food formula","babies",10000
10114,121821,"Classic French White Bread","bread","bakery",67000
10114,45795,"Classic French White Bread","bread","bakery",67000
10114,109274,"Classic French White Bread","bread","bakery",67000
10117,95337,"Sausalito Milk Chocolate Macadamia Cookies","cookies cakes","snacks",47000
10117,20313,"Sausalito Milk Chocolate Macadamia Cookies","cookies cakes","snacks",47000
10120,100302,"Mini Artisian Crackers Croccantini Roasted Garlic","crackers","snacks",73000
10120,121423,"Mini Artisian Crackers Croccantini Roasted Garlic","crackers","snacks",73000
10121,81061,"Wild Sockeye Salmon","packaged seafood","meat seafood",85000
10121,28273,"Wild Sockeye Salmon","packaged seafood","meat seafood",85000
10121,112959,"Wild Sockeye Salmon","packaged seafood","meat seafood",85000
10121,107495,"Wild Sockeye Salmon","packaged seafood","meat seafood",85000
10121,49506,"Wild Sockeye Salmon","packaged seafood","meat seafood",85000
10125,112565,"Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze","yogurt","dairy eggs",23000
10125,13315,"Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze","yogurt","dairy eggs",23000
10129,74970,"Swiss Muesli","cereal","breakfast",51000
10129,39099,"Swiss Muesli","cereal","breakfast",51000
10130,63399,"Apple Cider Vinegar & Limeade Drink","juice nectars","beverages",54000
10130,83251,"Apple Cider Vinegar & Limeade Drink","juice nectars","beverages",54000
10132,36804,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,17112,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,117264,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,2029,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,33641,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,87847,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,31950,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,47604,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,36529,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,34976,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,58334,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,9720,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,106376,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,106365,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,1955,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,105817,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,17912,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,36236,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,50064,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,87410,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,38312,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,89546,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,81504,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,71403,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10132,28044,"Organic American Cheese Singles","packaged cheese","dairy eggs",53000
10133,72345,"Rockin Refuel Chocolate Protein Milk Beverage","protein meal replacements","personal care",27000
10134,53119,"Palak Paneer Spinach with Cottage Cheese and Sauce","indian foods","international",12000
10134,102617,"Palak Paneer Spinach with Cottage Cheese and Sauce","indian foods","international",12000
10145,7264,"Simple Favorites Chicken Enchilada Suiza","frozen meals","frozen",7000
10145,4305,"Simple Favorites Chicken Enchilada Suiza","frozen meals","frozen",7000
10145,87863,"Simple Favorites Chicken Enchilada Suiza","frozen meals","frozen",7000
10145,10905,"Simple Favorites Chicken Enchilada Suiza","frozen meals","frozen",7000
10151,38611,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,64356,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,78329,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,90515,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,46254,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,71561,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,115756,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10151,30481,"Bolthouse Baby Carrots","packaged vegetables fruits","produce",53000
10157,18400,"Pesto Cultured Cashew Cheese","specialty cheeses","dairy eggs",1000
10163,88689,"Roasted Red Pepper Hommus","fresh dips tapenades","deli",71000
10163,103692,"Roasted Red Pepper Hommus","fresh dips tapenades","deli",71000
10163,35624,"Roasted Red Pepper Hommus","fresh dips tapenades","deli",71000
10163,38473,"Roasted Red Pepper Hommus","fresh dips tapenades","deli",71000
10163,48415,"Roasted Red Pepper Hommus","fresh dips tapenades","deli",71000
10166,69187,"Almond Milk Cookies N' Cream Non-Dairy Frozen Dessert","ice cream ice","frozen",35000
10172,52979,"Quinoa Chips Sea Salt","chips pretzels","snacks",40000
10173,64766,"Organic Creamy Tomato Basil Soup","soup broth bouillon","canned goods",29000
10173,44011,"Organic Creamy Tomato Basil Soup","soup broth bouillon","canned goods",29000
10176,100631,"Original Spelt Organic English Muffins","breakfast bakery","bakery",72000
10177,20385,"German Barrel Sauerkraut","pickled goods olives","pantry",59000
10177,93416,"German Barrel Sauerkraut","pickled goods olives","pantry",59000
10180,121423,"Popped Salted Caramel Granola Bars","energy granola bars","snacks",17000
10181,36487,"Classic Guacamole","fresh dips tapenades","deli",30000
10181,108981,"Classic Guacamole","fresh dips tapenades","deli",30000
10186,32196,"Original Dairy Free Butter","butter","dairy eggs",23000
10193,121007,"Shredded Carrots","packaged vegetables fruits","produce",4000
10193,109699,"Shredded Carrots","packaged vegetables fruits","produce",4000
10193,70075,"Shredded Carrots","packaged vegetables fruits","produce",4000
10193,44327,"Shredded Carrots","packaged vegetables fruits","produce",4000
10194,94483,"Raw Protein Packet Original","protein meal replacements","personal care",54000
10197,83322,"Chicken Meatballs Spicy Mango & Jalapeno","packaged meat","meat seafood",7000
10199,55731,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,36529,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,121815,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,99473,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,84718,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,68219,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,109225,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10199,58743,"Watermelon Agave Frozen Pops","ice cream ice","frozen",47000
10210,47379,"Cherry, Dark Chocolate & Almond Granola bar","energy granola bars","snacks",1000
10210,22576,"Cherry, Dark Chocolate & Almond Granola bar","energy granola bars","snacks",1000
10212,81705,"Everything Inside Bagels","breakfast bakery","bakery",66000
10212,63056,"Everything Inside Bagels","breakfast bakery","bakery",66000
10218,29879,"Rio Raspberry Tea","tea","beverages",64000
10219,24818,"Complete Daily All Day Moisturizer With SPF 30 For Sensitive Skin","facial care","personal care",9000
10227,64522,"Whole Bean French Roast Dark Roast Blend Extra Bold Coffee","coffee","beverages",22000
10227,39517,"Whole Bean French Roast Dark Roast Blend Extra Bold Coffee","coffee","beverages",22000
10232,102956,"Temptations Lemon Meringue Pie Gelatin Desserts","refrigerated pudding desserts","dairy eggs",60000
10234,77622,"Organic Coconut Almond in Chocolate Frozen Non-Dairy Desert","ice cream ice","frozen",12000
10241,119863,"Powdered Confectioners Sugar","baking ingredients","pantry",65000
10243,2822,"Parchment Paper","food storage","household",12000
10243,19271,"Parchment Paper","food storage","household",12000
10246,1,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,73280,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,35235,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,84713,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,19552,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,18271,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,57105,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,56661,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,113486,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,75339,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,92892,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,74103,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,33622,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,57969,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,58692,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,80489,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,84509,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,83612,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,30009,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,87289,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,82890,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,53395,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,2869,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,58309,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,22596,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,23669,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,17152,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,77034,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,108042,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,14119,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,30069,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,99690,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,122499,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,20632,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,43194,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,32361,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,57650,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,44972,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,28841,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,83849,"Organic Celery Hearts","fresh vegetables","produce",68000
10246,3378,"Organic Celery Hearts","fresh vegetables","produce",68000
10251,99145,"Africa Single Origin 1 Coffee","coffee","beverages",16000
10255,37346,"Clean Care Mega Rolls Toilet Paper","paper goods","household",20000
10255,102852,"Clean Care Mega Rolls Toilet Paper","paper goods","household",20000
10255,112911,"Clean Care Mega Rolls Toilet Paper","paper goods","household",20000
10255,120414,"Clean Care Mega Rolls Toilet Paper","paper goods","household",20000
10258,90256,"Pistachios","nuts seeds dried fruit","snacks",82000
10258,20317,"Pistachios","nuts seeds dried fruit","snacks",82000
10275,102720,"Go-Gurt Strawberry Splash and Cool Cotton Candy Tubes","yogurt","dairy eggs",45000
10279,8704,"Lunchables Pepperoni Pizza","prepared meals","deli",46000
10279,11213,"Lunchables Pepperoni Pizza","prepared meals","deli",46000
10292,112953,"Family Size Shells & White Cheddar Macaroni & Cheese","instant foods","dry goods pasta",66000
10292,98879,"Family Size Shells & White Cheddar Macaroni & Cheese","instant foods","dry goods pasta",66000
10296,47650,"Lori's Lemon Tea","tea","beverages",79000
10296,81061,"Lori's Lemon Tea","tea","beverages",79000
10301,114309,"Dark Chocolate Cherry Chia Bar","energy granola bars","snacks",20000
10305,103941,"Black Plum","fresh fruits","produce",9000
10305,34402,"Black Plum","fresh fruits","produce",9000
10305,55192,"Black Plum","fresh fruits","produce",9000
10305,878,"Black Plum","fresh fruits","produce",9000
10305,122214,"Black Plum","fresh fruits","produce",9000
10305,218,"Black Plum","fresh fruits","produce",9000
10305,78546,"Black Plum","fresh fruits","produce",9000
10305,100285,"Black Plum","fresh fruits","produce",9000
10305,24968,"Black Plum","fresh fruits","produce",9000
10305,72081,"Black Plum","fresh fruits","produce",9000
10305,41125,"Black Plum","fresh fruits","produce",9000
10305,70335,"Black Plum","fresh fruits","produce",9000
10306,65116,"Organic Raw Blue Agave","honeys syrups nectars","pantry",64000
10307,113790,"Soft Serve Fruit Pop Strawberry","ice cream ice","frozen",76000
10310,50842,"Wheat Thins Original","crackers","snacks",52000
10310,48238,"Wheat Thins Original","crackers","snacks",52000
10310,6695,"Wheat Thins Original","crackers","snacks",52000
10312,60897,"Zen Tea","tea","beverages",22000
10312,44079,"Zen Tea","tea","beverages",22000
10312,96919,"Zen Tea","tea","beverages",22000
10312,57549,"Zen Tea","tea","beverages",22000
10315,64329,"Stuffed Grape Leaves","fresh dips tapenades","deli",46000
10315,48415,"Stuffed Grape Leaves","fresh dips tapenades","deli",46000
10315,6842,"Stuffed Grape Leaves","fresh dips tapenades","deli",46000
10321,79633,"Grands! Flaky Layers Buttermilk Biscuits","doughs gelatins bake mixes","pantry",58000
10321,20756,"Grands! Flaky Layers Buttermilk Biscuits","doughs gelatins bake mixes","pantry",58000
10325,66008,"Rose & Chamomile Body Lotion","soap","personal care",59000
10326,112236,"Organic Fuji Apples","fresh fruits","produce",35000
10326,66249,"Organic Fuji Apples","fresh fruits","produce",35000
10326,62924,"Organic Fuji Apples","fresh fruits","produce",35000
10326,13892,"Organic Fuji Apples","fresh fruits","produce",35000
10326,53200,"Organic Fuji Apples","fresh fruits","produce",35000
10326,82645,"Organic Fuji Apples","fresh fruits","produce",35000
10326,40941,"Organic Fuji Apples","fresh fruits","produce",35000
10326,85183,"Organic Fuji Apples","fresh fruits","produce",35000
10326,48884,"Organic Fuji Apples","fresh fruits","produce",35000
10326,79909,"Organic Fuji Apples","fresh fruits","produce",35000
10326,102217,"Organic Fuji Apples","fresh fruits","produce",35000
10326,55071,"Organic Fuji Apples","fresh fruits","produce",35000
10326,116844,"Organic Fuji Apples","fresh fruits","produce",35000
10326,38442,"Organic Fuji Apples","fresh fruits","produce",35000
10326,69850,"Organic Fuji Apples","fresh fruits","produce",35000
10326,89020,"Organic Fuji Apples","fresh fruits","produce",35000
10329,3422,"Broccoli & Carrots","packaged vegetables fruits","produce",30000
10333,42596,"Rice Krispies Treats Original Crispy Marshmallow Squares","cookies cakes","snacks",81000
10333,70487,"Rice Krispies Treats Original Crispy Marshmallow Squares","cookies cakes","snacks",81000
